"filename","title","feature","role"
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/manage-projects-in-portfolio-optimizer.md","Manage projects in the Portfolio Optimizer","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/portfolio-optimizer-overview.md","Portfolio Optimizer overview","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/locate-portfolio-optimizer.md","Locate the Portfolio Optimizer","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/portfolio-optimizer-score.md","Overview of the Portfolio Optimizer Score","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/prioritize-projects-in-portfolio-optimizer.md","Prioritize projects in the Portfolio Optimizer","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/optimize-projects-in-portfolio-optimizer.md","Optimize projects in the Portfolio Optimizer","",""
"help/quicksilver/manage-work/portfolios/portfolio-optimizer/calculate-risk-to-net-value-in-portfolio.md","Calculate the Risk to Net Value in a portfolio","",""
"help/quicksilver/manage-work/requests/requests-overview.md","Requests","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/create-manage-request-queues.md","Create and manage Request Queues","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/create-request-queue.md","Create a Request Queue","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/provide-access-to-request-queues.md","Provide access to request queues","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/create-topic-groups.md","Create Topic Groups","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/create-queue-topics.md","Create Queue Topics","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/create-routing-rules.md","Create Routing Rules","",""
"help/quicksilver/manage-work/requests/create-and-manage-request-queues/define-request-types-for-project.md","Define Request Types for a project","",""
"help/quicksilver/manage-work/requests/create-requests/create-requests.md","Create requests","",""
"help/quicksilver/manage-work/requests/create-requests/create-submit-requests.md","Create and submit Adobe Workfront requests","",""
"help/quicksilver/manage-work/requests/create-requests/create-requests-from-drafts.md","Create requests from drafts","",""
"help/quicksilver/manage-work/requests/create-requests/enable-email-issues-into-projects.md","Enable users to email an issue into a Request Queue project","",""
"help/quicksilver/manage-work/requests/create-requests/locate-submitted-requests.md","Locate submitted requests","",""
"help/quicksilver/manage-work/requests/create-requests/share-link-to-request-queue.md","Share a link to a request queue","",""
"help/quicksilver/manage-work/requests/create-requests/delete-request-draft.md","Delete a request draft","",""
"help/quicksilver/manage-work/requests/create-requests/copy-and-submit-requests.md","Copy and submit requests","",""
"help/quicksilver/people-teams-and-groups/people-teams-and-groups.md","People, teams, and groups","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/create-and-mange-teams.md","Create and manage teams overview","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/teams-overview.md","Teams overview","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/create-a-team.md","Create a team","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/create-and-manage-agile-teams.md","Create and manage Agile teams","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/edit-team-settings.md","Edit team settings","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/manage-what-your-team-is-working-on.md","Manage what your team is working on","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/deactivate-a-team.md","Deactivate a team","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/configure-the-done-button-for-tasks.md","Configure the Done button for tasks","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/configure-the-done-button-for-issues.md","Configure the Done button for issues","",""
"help/quicksilver/people-teams-and-groups/create-and-manage-teams/work-on-it-button-to-start-button.md","Replace the Work On It button with a Start button","",""
"help/quicksilver/people-teams-and-groups/work-directly-with-others/work-directly-with-others.md","Work directly with others","",""
"help/quicksilver/people-teams-and-groups/work-directly-with-others/send-direct-messages-to-other-users.md","Send direct messages to other users","",""
"help/quicksilver/people-teams-and-groups/work-directly-with-others/view-the-org-chart.md","View the organizational chart","",""
"help/quicksilver/people-teams-and-groups/work-with-groups-and-teams/work-with-groups-and-teams.md","Work with groups and teams","",""
"help/quicksilver/people-teams-and-groups/work-with-groups-and-teams/understanding-differences-and-similarities-between-groups-and-teams.md","Groups vs. teams in Adobe Workfront","",""
"help/quicksilver/people-teams-and-groups/work-with-team-requests/work-with-team-requests.md","Work with team requests","",""
"help/quicksilver/people-teams-and-groups/work-with-team-requests/team-requests-overview.md","Team requests overview","",""
"help/quicksilver/people-teams-and-groups/work-with-team-requests/manage-work-and-team-requests.md","Manage work and team requests","",""
"help/quicksilver/people-teams-and-groups/tips-tricks-and-troubleshooting/tips-tricks-and-troubleshooting-grps.md","Tips, Tricks, and Troubleshooting for People, Teams, and Groups","",""
"help/quicksilver/people-teams-and-groups/tips-tricks-and-troubleshooting/username-already-in-use.md","Username Already in Use","",""
"help/quicksilver/reports-and-dashboards/reports-and-dashboards-overview.md","Reporting","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/reporting-canvas.md","Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/manage-reports.md","Manage Reports","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/get-started-reports.md","Get started with Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/build-report.md","Build a report in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/list-your-reports.md","List your reports in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/view-report.md","View a report in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/export-report.md","Export a report in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/manage-reports/send-report.md","Send a report in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/table-blocks.md","Table Blocks","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/add-or-edit-report-table.md","Add or edit a table block in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/modify-columns-table.md","Configure a table column in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/create-formula-field.md","Build a formula field in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/group-rows-in-table.md","Group table rows in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/table-blocks/configure-filter-rules-for-table.md","Filter a table in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/visualization-blocks.md","Visualization Blocks","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/add-or-edit-report-visualization.md","Add or edit a visualization block in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-bar-visualization.md","Configure a bar visualization in the Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-column-visualization.md","Configure a column visualization in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-line-visualization.md","Configure a line visualization in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-pie-visualization.md","Configure pie visualization in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-bubble-visualization.md","Configure a bubble visualization in the Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/visualization-blocks/configure-kpi-visualization.md","Configure a KPI visualization in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/other-blocks/other-blocks.md","Other Blocks","",""
"help/quicksilver/reports-and-dashboards/reporting-canvas/other-blocks/add-or-edt-web-content-block.md","Add or edit a web content block in Reporting Canvas","",""
"help/quicksilver/reports-and-dashboards/reports/reports-overview.md","Reports","",""
"help/quicksilver/reports-and-dashboards/reports/reporting/reporting-basics.md","Reporting basics","",""
"help/quicksilver/reports-and-dashboards/reports/reporting/get-started-reports-workfront.md","Get started with reports in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting/save-default-reports-new-reports.md","Save default reports as new reports","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/reporting-elements-overview.md","Reporting elements overview","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/reporting-elements-filters-views-groupings.md","""Reporting elements: filters, views, and groupings""","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/filters-overview.md","Filters overview in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/create-filters.md","Create or edit filters in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/filter-condition-modifiers.md","Filter and condition modifiers","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/views-overview.md","Views overview in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/create-edit-views.md","Create or edit views in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/use-conditional-formatting-views.md","Use conditional formatting in views","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/groupings-overview.md","Groupings overview in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/create-groupings.md","Create groupings in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/edit-existing-groupings.md","Edit existing groupings","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/understand-wildcard-filter-variables.md","Wildcard filter variables","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/use-date-based-wildcards-generalize-reports.md","Use date-based wildcards to generalize reports","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/use-user-based-wildcards-generalize-reports.md","Use user-based wildcards to generalize reports","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/share-filter-view-grouping.md","Share a filter, view, or grouping","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/remove-filters-views-groupings.md","Remove filters, views, and groupings","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/delete-filters.md","Delete filters","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/use-milestone-view.md","Use the Milestone view","",""
"help/quicksilver/reports-and-dashboards/reports/reporting-elements/modify-column-width-order.md","Modify column width and order","",""
"help/quicksilver/reports-and-dashboards/reports/using-built-in-reports/use-built-in-reports.md","Use built-in reports","",""
"help/quicksilver/reports-and-dashboards/reports/using-built-in-reports/built-in-status-icons-views.md","Built-in Status Icons in Views","",""
"help/quicksilver/reports-and-dashboards/reports/using-built-in-reports/use-workfront-built-in-reports.md","Use Adobe Workfront built-in reports","",""
"help/quicksilver/reports-and-dashboards/reports/using-built-in-reports/resource-utilization-report.md","Overview of the Resource Utilization report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-manage-reports.md","Create and manage reports","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-report.md","Create a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-custom-report.md","Create a custom report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/run-report.md","Run a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-matrix-report.md","Create a matrix report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-copy-report.md","Create a copy of a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/filter-reports-time-frames.md","Filter reports by time frames","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/add-prompt-report.md","Add a prompt to a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/add-chart-report.md","Add a chart to a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/set-up-report-deliveries.md","Report delivery overview","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/set-up-automatic-report-delivery.md","Schedule an automatic report delivery","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/share-report.md","Share a report in Adobe Workfront","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/run-deliver-report-access-rights-another-user.md","Run and deliver a report with the access rights of another user","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/send-report-preview-sandbox-environment.md","Send a report in the Preview Sandbox environment","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/reference-custom-form-report.md","Reference a custom form in a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/export-data.md","Export data","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-financial-data-reports-unique-exchange-rates.md","Create financial data reports with unique exchange rates","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/edit-report-settings.md","Edit report settings","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/change-owner-report.md","Change the owner of a report","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-journal-entry-report.md","Report on the Updates area","",""
"help/quicksilver/reports-and-dashboards/reports/creating-and-managing-reports/create-user-delegation-report.md","Create a User Delegation report","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/calculated-custom-data-reports.md","Calculated custom data in reports","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/calculated-data-expressions.md","Calculated data expressions","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/calculated-custom-fields-calculated-columns.md","Calculated custom fields vs. calculated columns","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/condition-operators-calculated-custom-expressions.md","Condition operators in calculated custom expressions","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/if-statements-overview.md","IF statements overview","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/custom-field-manager-issue-creator-on-issue-form.md","""Calculated custom field example: display the manager of an issue's creator on the issue custom form""","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/example-status-timestamp-in-calculated-field.md","""Calculated custom field example: display a Status timestamp in a Custom Form""","",""
"help/quicksilver/reports-and-dashboards/reports/calc-cstm-data-reports/calculated-field-example-edit-history-of-another-field.md","""Calculated custom field example: display a field's edit history""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/custom-view-filter-grouping-samples.md","Custom View, Filter, and Grouping samples","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/display-object-users-in-report.md","""Reports or lists: display users associated with an object""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-cross-project-predecessors.md","""Filter: display incomplete cross-project predecessors""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-cross-project-successors.md","""Filter: display incomplete cross-project successors""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-current-projects-pending-approval.md","""Filter: display your current projects pending approval""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-for-items-in-approval-status.md","""Filter: display only items in an approval status""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-items-by-comparing-two-fields.md","""Filter: eliminate items in a list by comparing two fields""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-parent-task-filter.md","""Filter: display parent tasks""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-proof-approval-report.md","""Filter: Proof Approval report to omit previous proof versions""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-refrence-the-same-field-multiple-times.md","""Filter: create multiple filter rules that reference the same field ('AND' statements)""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-report-delivery-filter.md","""Filter: display reports scheduled for delivery""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/filter-same-name-statuses-from-different-groups.md","""Filter: display items by same-name statuses when the statuses are associated with different groups""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-by-multi-select-custom-field.md","Group a report by a multi-select custom field","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-4-level-task-grouping.md","""Grouping: 4-level task grouping for Portfolio Owner, Program Owner, Project Owner, and Project Status""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-add-fourth-grouping.md","""Grouping: add a fourth grouping to a list""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-by-calculated-common-values.md","""Grouping: organize list results by a calculated value common to all objects in the grouping""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-calculation-between-two-fields-aggregated-in-grouping.md","""Grouping: display the result of aggregating multiple calculated values in a grouping""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-collapsed-or-expanded-results.md","""Grouping: indicate whether the results of a grouping should be collapsed or expanded using text mode""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-project-percent-breakdown-1.md","""Grouping: project percent breakdown 1""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-project-percent-breakdown-2.md","""Grouping: project percent breakdown 2""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-projects-entry-date.md","""Grouping: projects by Entry Date""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-project-sponsor-hours.md","""Grouping: Project Sponsor for hours""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-project-sponsor-task-list.md","""Grouping: Project Sponsor for a task list""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-rename-grouping.md","""Grouping: edit the display name in a grouping""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-home-group-project-owner-list-hours.md","""Grouping: Home Group of Project Owner in a list of hours""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-task-percent-breakdown-1.md","""Grouping: task percent breakdown 1""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-task-percent-breakdown-2.md","""Grouping: task percent breakdown 2""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/grouping-tasks-portfolio-program-project.md","""Grouping: tasks by portfolio, program, and project""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/report-budgeted-hour.md","""Report: Budgeted Hour""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/report-combined-task-issue-view-grouping.md","""Report: combined task and issue View and Grouping""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/column-show-name-parent-tasks-all-caps.md","""View: show name of parent tasks as all caps""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-actual-hours-planned-hours-task-view.md","""View: Actual Hours over Planned Hours in the same column of a task View""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-assigned-users-company-home-group.md","""View: assigned user's Company and Home Group""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-baseline-variance-duration-planned-work-task-view.md","""View: baseline variance for Duration and Planned Work in a task View""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-calculate-overtime-cost-timesheet-view.md","""View: calculate overtime cost in a Timesheet View""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-calculate-time-and-date-differences.md","""View: calculate time and date differences""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-calculation-between-two-fields.md","""View: display the result of a calculation between two fields in a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-column-list-successors.md","""View: add a list of task successors in a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-column-project-average-actual-duration-aggregated-grouping.md","""View and grouping: display project Actual Duration aggregated by the average in a Grouping""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-combined-task-issue-details-hour-list.md","""View: combined task and issue details in an Hour list""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-display-image-in-view.md","""View: display an image instead of a string in a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-display-objects-not-in-standard-interface.md","""View: display objects that are not included in the standard interface""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-display-original-issue-info-task-project-list.md","""View: display original issue information on task and project lists""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-display-program-portfolio-info-task-view.md","""View: display Program and Portfolio information in a task view""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-display-task-identations.md","""View: display task indentations in a task list""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-parent-child-relationship-by-indenting-tasks-with-custom-view.md","""View: display the parent-child relationship in a task by indenting the tasks""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-document-report-with-proof-link.md","""View: document report with link to a proof""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-edit-column-width-permanently.md","""View: permanently edit the width of a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-expanded-user-details.md","""View: expanded user details""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-hide-column-content.md","""View: hide the content of a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-hours-parent-task-information.md","""View: hours with parent task information""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-issues-approval-information.md","""View: issues with approval information""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-issues-company-name-originator.md","""View: issues with the company name of the originator""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-issues-resolving-object-details.md","""View: issues with resolving object details""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-merge-columns.md","""View: merge information from multiple columns in one shared column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-multi-row-project-view.md","""View: multi-row project View""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-originating-issue-details-tasks-projects.md","""View: originating issue details for tasks and projects""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-planned-hours-actual-hours-assignment-task-view.md","""View: Planned Hours vs. Actual Hours per assignment in a task view""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-predecessor-details.md","""View: predecessor details""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-project-all-project-team-users-roles.md","""View: project with all project team users and roles""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-project-user-list.md","""View: list of project users with job roles""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-remove-link-to-object.md","""View: remove link to an object in a column""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-reporting-elements-used-reports.md","""View: reporting elements used in reports""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-resolvable-objects-task-project-report.md","""View: Resolvable Objects in a task or project report""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-show-parent-tasks-4-levels.md","""View: show parent tasks up to 4 levels deep""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-submission-path-issues.md","""View: submission path for issues""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-task-all-dates-variance.md","""View: task with All Dates variance""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-tasks-impacted-schedule-exceptions.md","""View: tasks impacted by schedule exceptions""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-url-using-custom-data-field.md","""View: external URL using custom data field""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-user-job-role-percentage-fte-availability.md","""View: user Job Role percentage of FTE availability""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/view-user-personal-time-off.md","""View: user personal time off""","",""
"help/quicksilver/reports-and-dashboards/reports/custom-view-filter-grouping-samples/chart-report-by-multi-select-custom-field.md","Chart a report by a multi-select custom field","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/text-mode-resources.md","Text Mode resources","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/understand-text-mode.md","Text Mode overview","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/understand-common-uses-text-mode.md","Overview of common uses for Text Mode","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/text-mode-syntax-overview.md","Text mode syntax overview","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/edit-text-mode-in-view.md","Edit a view using text mode","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/edit-text-mode-in-filter.md","Edit a filter using text mode","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/edit-text-mode-in-grouping.md","Edit text mode in a grouping","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/use-conditional-formatting-text-mode.md","Use conditional formatting in Text Mode","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/format-dates-in-text-mode-reports.md","Format dates in text mode reports","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/format-numbers-in-text-mode-reports.md","Format numbers, currency and percentage values in text mode reports","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/compare-fields-conditional-formatting.md","Compare fields in conditional formatting","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/reference-collections-report.md","Reference collections in a report","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/create-or-statements-in-filters-text-mode.md","Create ""OR"" statements in text mode filters","",""
"help/quicksilver/reports-and-dashboards/reports/text-mode/create-complex-text-mode-filters-using-exists-statements.md","Create complex Text Mode filters using EXISTS statements","",""
"help/quicksilver/reports-and-dashboards/reports/report-usage/report-usage-overview.md","Report usage overview","",""
"help/quicksilver/reports-and-dashboards/reports/report-usage/access-organize-reports.md","Access and organize reports","",""
"help/quicksilver/reports-and-dashboards/reports/report-usage/create-report-reporting-activities.md","Create a report on reporting activities","",""
"help/quicksilver/reports-and-dashboards/reports/report-usage/understand-how-organize-reports-dashboard.md","Understand how to organize reports on a dashboard","",""
"help/quicksilver/reports-and-dashboards/reports/report-usage/view-report-usage.md","View report usage","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/calendars.md","Calendars","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/calendar-reports-overview.md","Calendar reports overview","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/use-custom-dates.md","Use custom date fields in a calendar report","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/use-planned-dates.md","Use Planned Dates in a calendar report","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/use-projected-dates.md","Use Projected Dates in a calendar report","",""
"help/quicksilver/reports-and-dashboards/reports/calendars/view-calendar-reports-and-event-details.md","View calendar reports and event details","",""
